,taxon_name,marine
2866,Plocamium cartilagineum,True
2867,Plocamopherus maderae,True
2868,Plodia interpunctella,False
2869,Plutella xylostella,False
2870,Pluvialis apricaria,True
2871,Pluvialis squatarola,True
2872,Pneumodermopsis canephora,True
2873,Poa bulbosa,False
2874,Podagrica fuscicornis,False
2875,Podarcis hispanicus,False
2876,Podarcis liolepis,False
2877,Podarcis muralis,False
2878,Podarcis pityusensis,False
2879,Podarcis siculus,False
2880,Podiceps auritus,True
2881,Podiceps cristatus,True
2882,Podiceps nigricollis,True
2883,Podocarpus neriifolius,False
2884,Podocerus variegatus,True
2885,Pododesmus patelliformis,True
2886,Polistes,False
2887,Polistes biglumis,False
2888,Polistes dominula,False
2889,Polistes gallicus,False
2890,Polititapes aureus,True
2891,Polititapes lucens,True
2892,Pollachius pollachius,True
2893,Pollicipes pollicipes,True
2894,Polyandrocarpa zorritensis,True
2895,Polybius henslowii,True
2896,Polycarpon tetraphyllum,False
2897,Polycera hedgpethi,True
2898,Polycera kernowensis,True
2899,Polycera quadrilineata,True
2900,Polycerella emertoni,True
2901,Polycirrus,True
2902,Polycitor crystallinus,True
2903,Polyclinella azemai,True
2904,Polyclinum aurantium,True
2905,Polycyathus muellerae,True
2906,Polygala rupestris,False
2907,Polygonatum odoratum,False
2908,Polygonia c-album,False
2909,Polygonum aviculare,False
2910,Polygonum persicaria,False
2911,Polyommatus eros,False
2912,Polyommatus escheri,False
2913,Polyommatus icarus,False
2914,Polyophthalmus pictus,True
2915,Polypodium,False
2916,Polypodium cambricum,False
2917,Polypodium virginianum,False
2918,Polysiphonia opaca,True
2919,Polystichum lonchitis,False
2920,Polysyncraton lacazei,True
2921,Pomadasys incisus,True
2922,Pomatias elegans,False
2923,Pomatomus saltatrix,True
2924,Pomatoschistus,True
2925,Pomatoschistus bathi,True
2926,Pomatoschistus marmoratus,True
2927,Pomatoschistus microps,True
2928,Pomatoschistus minutus,True
2929,Pomatoschistus pictus,True
2930,Pomatoschistus quagga,True
2931,Pongo pygmaeus,False
2932,Pontia daplidice,False
2933,Pontonia pinnophylax,True
2934,Populus,False
2935,Populus alba,False
2936,Populus nigra,False
2937,Populus nigra italica,False
2938,Porcellana platycheles,True
2939,Porphyra,True
2940,Porphyrio porphyrio,False
2941,Porpita porpita,True
2942,Portulaca oleracea,False
2943,Portumnus latipes,True
2944,Portunus hastatus,True
2945,Posidonia oceanica,True
2946,Potomida littoralis,False
2947,Predaea ollivieri,True
2948,Primula elatior,False
2949,Primula veris,False
2950,Prionospio multibranchiata,True
2951,Prionyx kirbii,False
2952,Procambarus clarkii,True
2953,Processa,True
2954,Propithecus diadema,False
2955,Propithecus verreauxi,False
2956,Propylea quatuordecimpunctata,False
2957,Prosopomyia pallida,False
2958,Prostheceraeus giesbrechtii,True
2959,Prostheceraeus moseleyi,True
2960,Prostheceraeus roseus,True
2961,Prostheceraeus vittatus,True
2962,Prosthiostomum siphunculus,True
2963,Protaetia morio,False
2964,Protaetia opaca,False
2965,Protula,True
2966,Protula intestinum,True
2967,Protula tubularia,True
2968,Prunella collaris,False
2969,Prunella grandiflora,False
2970,Prunella modularis,False
2971,Prunella vulgaris,False
2972,Prunum javii,True
2973,Prunus avium,False
2974,Prunus cerasifera,False
2975,Prunus dulcis,False
2976,Prunus laurocerasus,False
2977,Prunus mahaleb,False
2978,Prunus persica,False
2979,Prunus pissardii,False
2980,Prunus spinosa,False
2981,Psammechinus microtuberculatus,True
2982,Psammodromus algirus,False
2983,Psammodromus edwardsianus,False
2984,Psammodromus hispanicus,False
2985,Psammodromus hispanicus edwardsianus,False
2986,Psathyrella ammophila,False
2987,Psenes pellucidus,True
2988,Pseudaphya ferreri,True
2989,Pseudobalistes flavimarginatus,True
2990,Pseudobiceros splendidus,True
2991,Pseudocaranx dentex,True
2992,Pseudoceros,True
2993,Pseudoceros maximus,True
2994,Pseudoceros velutinus,True
2995,Pseudochama gryphina,True
2996,Pseudochlorodesmis furcellata,True
2997,Pseudocorynactis caribbeorum,True
2998,Pseudodistoma crucigaster,True
2999,Pseudodistoma cyrnusense,True
3000,Pseudodistoma obscurum,True
3001,Pseudolithoderma adriaticum,True
3002,Pseudomeira prolixa,False
3003,Pseudopanthera macularia,False
3004,Pseudophilotes panoptes,False
3005,Pseudosquillisma oculata,True
3006,Psilocybe merdaria,False
3007,Psilothrix viridicoeruleus,False
3008,Psittacula krameri,False
3009,Psyche casta,False
3010,Psyllobora vigintiduopunctata,False
3011,Pteria hirundo,True
3012,Pteridium aquilinum,False
3013,Pterocladiella capillacea,True
3014,Pterois volitans,True
3015,Pteromylaeus bovinus,True
3016,Pteroplatytrygon violacea,True
3017,Pterosiphonia parasitica,True
3018,Pterotrachea coronata,True
3019,Ptyonoprogne rupestris,False
3020,Ptyonoprogne rupestris rupestris,False
3021,Puccinia phragmitis,False
3022,Pulsatilla alpina cantabrica,False
3023,Punica granatum,False
3024,Pusia ebenus,True
3025,Pusia tricolor,True
3026,Pusia zebrina,True
3027,Pycnoclavella aurilucens,True
3028,Pycnoclavella brava,True
3029,Pycnoclavella communis,True
3030,Pycnoclavella nana,True
3031,Pycnonotus cafer,False
3032,Pygoscelis papua,True
3033,Pyracantha crenatoserrata,False
3034,Pyralis farinalis,False
3035,Pyramidella dolabrata,True
3036,Pyrausta despicata,False
3037,Pyrausta purpuralis,False
3038,Pyrgus cirsii,False
3039,Pyrgus malvoides,False
3040,Pyroderces argyrogrammos,False
3041,Pyronia bathseba,False
3042,Pyronia cecilia,False
3043,Pyronia tithonus,False
3044,Pyrosoma atlanticum,True
3045,Pyrrhocorax pyrrhocorax,False
3046,Pyrrhocoris apterus,False
3047,Pyrrhosoma nymphula,False
3048,Pyrrhula pyrrhula,False
3049,Pyrus malus,False
3050,Pyura,True
3051,Pyura dura,True
3052,Pyura squamulosa,True
3053,Pyuridae,True
3054,Quercus cerrioides,False
3055,Quercus coccifera,False
3056,Quercus ilex,False
3057,Quercus pubescens,False
3058,Quercus suber,False
3059,Raja,True
3060,Raja asterias,True
3061,Raja brachyura,True
3062,Raja clavata,True
3063,Raja montagui,True
3064,Raja undulata,True
3065,Ramalina fraxinea,False
3066,Ramonda myconi,False
3067,Ramphastos toco,False
3068,Rana temporaria,False
3069,Ranunculus aquatilis,True
3070,Ranunculus ficaria,False
3071,Ranunculus parviflorus,False
3072,Ranunculus repens,False
3073,Raphitoma linearis,True
3074,Rattus norvegicus,False
3075,Recurvirostra avosetta,True
3076,Regulus ignicapilla,False
3077,Regulus regulus,False
3078,Reichardia picroides,False
3079,Reichardia tingitana,False
3080,Remiz pendulinus,False
3081,Reptadeonella violacea,True
3082,Reseda lutea,False
3083,Reseda phyteuma,False
3084,Reteporella grimaldii,True
3085,Reteporella mediterranea,True
3086,Reticulitermes lucifugus,False
3087,Rhagium inquisitor,False
3088,Rhagonycha fulva,False
3089,Rhamnus alaternus,False
3090,Rhaphigaster nebulosa,False
3091,Rhaponticum coniferum,False
3092,Rhea americana,False
3093,Rhinecanthus aculeatus,True
3094,Rhinecanthus rectangulus,True
3095,Rhinecanthus verrucosus,True
3096,Rhinechis scalaris,False
3097,Rhithropanopeus harrisii,True
3098,Rhizophysa filiformis,True
3099,Rhizopogon roseolus,False
3100,Rhizostoma luteum,True
3101,Rhizostoma pulmo,True
3102,Rhodanthidium septemdentatum,False
3103,Rhodanthidium sticticum,False
3104,Rhodocybe gemina,False
3105,Rhododendron ferrugineum,False
3106,Rhodometra sacraria,False
3107,Rhodymenia ardissonei,True
3108,Rhopalaea neapolitana,True
3109,Rhopalus subrufus,False
3110,Rhynchium oculatum,False
3111,Rhynchophorus ferrugineus,False
3112,Rhynchozoon,True
3113,Rhynocoris cuspidatus,False
3114,Rhynocoris erythropus,False
3115,Rhyparochromus pini intermedius,False
3116,Rhyssoplax corallina,True
3117,Rhyssoplax olivacea,True
3118,Ricinus communis,False
3119,Rissoa,True
3120,Rissoa auriscalpium,True
3121,Rissoa guerinii,True
3122,Rissoa monodonta,True
3123,Rissoa variabilis,True
3124,Rissoa violacea,True
3125,Rissoella verruculosa,True
3126,Rivularia polyotis,True
3127,Robinia pseudoacacia,False
3128,Rocellaria dubia,True
3129,Ronisia barbarula,False
3130,Rosa canina,False
3131,Rosacea cymbiformis,True
3132,Rosalia alpina,False
3133,Rosmarinus officinalis,False
3134,Rostanga rubra,True
3135,Rostrhamus sociabilis,False
3136,Roxaniella jeffreysi,True
3137,Rubia peregrina,False
3138,Rubramoena amoena,True
3139,Rubus caesius,False
3140,Rubus canescens,False
3141,Rubus fruticosus,False
3142,Rubus idaeus,False
3143,Rubus ulmifolius,False
3144,Ruditapes decussatus,True
3145,Ruditapes philippinarum,True
3146,Rumex crispus,False
3147,Rumex pulcher,False
3148,Rumina decollata,False
3149,Runcina adriatica,True
3150,Runcina africana,True
3151,Runcina akaymui,True
3152,Runcina arnoldoi,True
3153,Runcina bahiensis,True
3154,Runcina brenkoae,True
3155,Runcina capreensis,True
3156,Runcina ferruginea,True
3157,Runcina ornata,True
3158,Runcina pacoi,True
3159,Runcinia grammica,False
3160,Rupicapra pyrenaica,False
3161,Ruscus aculeatus,False
3162,Ruscus hypophyllum,False
3163,Ruspolia nitidula,False
3164,Russula caerulea,False
3165,Russula sanguinaria,False
3166,Russula virescens,False
3167,Rutpela maculata,False
3168,Sabella discifera,True
3169,Sabella pavonina,True
3170,Sabella spallanzanii,True
3171,Sabellariidae,True
3172,Sacculina carcini,True
3173,Sagartia elegans,True
3174,Sagartia nigropunctata,True
3175,Sagittunio aldermani,False
3176,Saitis barbipes,False
3177,Salamandra salamandra,False
3178,Salaria pavo,True
3179,Salix atrocinerea,False
3180,Salix cinerea,False
3181,Salix pendulina,False
3182,Salmacina dysteri,True
3183,Salmo trutta,True
3184,Salpa fusiformis,True
3185,Salpa maxima,True
3186,Salsola kali,True
3187,Salticidae,True
3188,Salticus propinquus,False
3189,Salvia officinalis,False
3190,Salvia verbenaca,False
3191,Sambucus ebulus,False
3192,Sambucus nigra,False
3193,Sambucus racemosa,False
3194,Samolus valerandi,False
3195,Sanguisorba minor,False
3196,Santolina chamaecyparissus,False
3197,Sapajus nigritus,False
3198,Saponaria officinalis,False
3199,Sarcocapnos enneaphylla,False
3200,Sarcocornia fruticosa,False
3201,Sarcodictyon catenatum,True
3202,Sarcodon imbricatus,False
3203,Sarcophaga carnaria,False
3204,Sarcoscypha coccinea,False
3205,Sarcotragus fasciculatus,True
3206,Sarcotragus foetidus,True
3207,Sarcotragus spinosulus,True
3208,Sarda sarda,True
3209,Sardina pilchardus,True
3210,Sardinella aurita,True
3211,Sardinella maderensis,True
3212,Sargassum filipendula,True
3213,Sarpa salpa,True
3214,Satureja montana,False
3215,Saturnia pyri,False
3216,Satyrium esculi,False
3217,Satyrium ilicis,False
3218,Savalia savaglia,True
3219,Savignyella lafontii,True
3220,Saxicola rubetra,False
3221,Saxicola rubicola,False
3222,Saxicola torquatus,False
3223,Saxifraga geranioides,False
3224,Saxifraga paniculata,False
3225,Scabiosa atropurpurea,False
3226,Scaeva pyrastri,False
3227,Scarites buparius,False
3228,Scartella cristata,True
3229,Scarus rubroviolaceus,True
3230,Scarus scaber,True
3231,Sceliphron caementarium,False
3232,Sceliphron curvatum,False
3233,Sceliphron spirifex,False
3234,Schinus molle,False
3235,Schizobrachiella sanguinea,True
3236,Schizomavella auriculata,True
3237,Schizomavella linearis,True
3238,Schizomavella mamillata,True
3239,Schizophyllum commune,False
3240,Schizoporella dunkeri,True
3241,Schizoporella errata,True
3242,Schmidtea mediterranea,False
3243,Schottera nicaeensis,True
3244,Sciaena umbra,True
3245,Scilla lilio-hyacinthus,False
3246,Scinaia complanata,True
3247,Scinaia furcellata,True
3248,Scirpoides holoschoenus,False
3249,Sciurus carolinensis,False
3250,Sciurus vulgaris,False
3251,Scolelepis,True
3252,Scolia hirta,False
3253,Scolia sexmaculata,False
3254,Scoloplos,True
3255,Scolymus hispanicus,False
3256,Scomber japonicus,True
3257,Scomber scombrus,True
3258,Scoparia ambigualis,False
3259,Scoparia pyralella,False
3260,Scophthalmus maximus,True
3261,Scophthalmus rhombus,True
3262,Scorpaena,True
3263,Scorpaena maderensis,True
3264,Scorpaena notata,True
3265,Scorpaena porcus,True
3266,Scorpaena scrofa,True
3267,Scorpiurus muricatus,False
3268,Scrophularia auriculata,False
3269,Scrophularia peregrina,False
3270,Scrupocellaria delilii,True
3271,Scrupocellaria scrupea,True
3272,Scyliorhinus canicula,True
3273,Scyliorhinus stellaris,True
3274,Scyllaea pelagica,True
3275,Scyllarides latus,True
3276,Scyllarus arctus,True
3277,Scyllarus pygmaeus,True
3278,Scyphophorus acupunctatus,False
3279,Scytodes thoracica,False
3280,Scytosiphon lomentaria,True
3281,Sebacina incrustans,False
3282,Sebdenia rodrigueziana,True
3283,Sedum,False
3284,Sedum album,False
3285,Sedum dasyphyllum,False
3286,Selaginella denticulata,False
3287,Selysiothemis nigra,False
3288,Semicassis undulata,True
3289,Sempervivum tectorum,False
3290,Senecio angulatus,False
3291,Senecio inaequidens,False
3292,Senecio pterophorus,False
3293,Senecio vulgaris,False
3294,Sepia officinalis,True
3295,Sepia orbignyana,True
3296,Sepiola affinis,True
3297,Sepiola atlantica,True
3298,Sepiola rondeletii,True
3299,Serapias parviflora,False
3300,Serinus serinus,False
3301,Seriola carpenteri,True
3302,Seriola dumerili,True
3303,Seriola fasciata,True
3304,Seriola rivoliana,True
3305,Serpula vermicularis,True
3306,Serpula vermicularis,False
3307,Serranus atricauda,True
3308,Serranus cabrilla,True
3309,Serranus hepatus,True
3310,Serranus scriba,True
3311,Sertularella crassicaulis,True
3312,Sertularella gayi,True
3313,Sertularella mediterranea,True
3314,Sertularia perpusilla,True
3315,Sesia apiformis,False
3316,Setaphis carmeli,False
3317,Setaria verticillata,False
3318,Setaria viridis,False
3319,Sherardia arvensis,False
3320,Sicalis flaveola,False
3321,Sicyonia carinata,True
3322,Sideritis hirsuta,False
3323,Sideritis romana,False
3324,Silene gallica,False
3325,Silene latifolia,False
3326,Silene pendula,False
3327,Silene vulgaris,False
3328,Silurus glanis,True
3329,Silybum marianum,False
3330,Simnia spelta,True
3331,Sinanodonta woodiana,False
3332,Siphonaria pectinata,True
3333,Siphonocladus pusillus,True
3334,Sipunculus nudus,True
3335,Siriella armata,True
3336,Sirpus zariquieyi,True
3337,Sisymbrium officinale,False
3338,Sitta europaea,False
3339,Smaragdia viridis,True
3340,Smilax aspera,False
3341,Smittina cervicornis,True
3342,Soestia zonaria,True
3343,Solanum,False
3344,Solanum dulcamara,False
3345,Solanum lycopersicum,False
3346,Solanum nigrum,False
3347,Solea senegalensis,True
3348,Solea solea,True
3349,Solecurtus,True
3350,Solecurtus strigilatus,True
3351,Solen marginatus,True
3352,Solenosthedium bilunatum,False
3353,Solmissus albescens,True
3354,Solmissus marshalli,True
3355,Somateria mollissima,True
3356,Sonchus,False
3357,Sonchus oleraceus,False
3358,Sonchus tenerrimus,False
3359,Sorbus aucuparia,False
3360,Sorbus domestica,False
3361,Sorbus torminalis,False
3362,Sorghum halepense,False
3363,Sparidae,True
3364,Sparisoma cretense,True
3365,Spartium junceum,False
3366,Sparus aurata,True
3367,Spatoglossum solieri,True
3368,Spatula clypeata,False
3369,Spermophagus,False
3370,Sphaerechinus granularis,True
3371,Sphaerococcus coronopifolius,True
3372,Sphaeroderma rubidum,False
3373,Sphaeroma serratum,True
3374,Sphaeromatidae,True
3375,Sphaerophoria scripta,False
3376,Sphedanolestes sanguineus,False
3377,Spheniscus magellanicus,True
3378,Sphinx maurorum,False
3379,Sphoeroides marmoratus,True
3380,Sphyraena,True
3381,Sphyraena sphyraena,True
3382,Sphyraena viridensis,True
3383,Spialia sertorius,False
3384,Spicara maena,True
3385,Spicara smaris,True
3386,Spilosoma lubricipeda,False
3387,Spilostethus furcula,False
3388,Spilostethus pandurus,False
3389,Spinther arcticus,True
3390,Spinus barbatus,False
3391,Spiranthes spiralis,False
3392,Spirastrella cunctatrix,True
3393,Spiris striata,False
3394,Spirobranchus triqueter,True
3395,Spisula elliptica,True
3396,Spisula subtruncata,True
3397,Splanchnotrophus,True
3398,Spodoptera littoralis,False
3399,Spoladea recurvalis,False
3400,Spondyliosoma cantharus,True
3401,Spondylus gaederopus,True
3402,Spongia lamella,True
3403,Spongia officinalis,True
3404,Spongionella pulchella,True
3405,Sporochnus pedunculatus,True
3406,Sprattus sprattus,True
3407,Spurilla neapolitana,True
3408,Squatina squatina,True
3409,Squilla mantis,True
3410,Stachys byzantina,False
3411,Stachys ocymastrum,False
3412,Staehelina dubia,False
3413,Stagonomus bipunctatus,False
3414,Stegania trimaculata,False
3415,Stegastes punctatus,True
3416,Stegobium paniceum,False
3417,Steindachneridion melanodermatum,False
3418,Stelis punctulatissima,False
3419,Stellaria media,False
3420,Stenella coeruleoalba,True
3421,Stenopterus ater,False
3422,Stenopterus rufus,False
3423,Stenopus spinosus,True
3424,Stenorhynchus lanceolatus,True
3425,Stenosoma appendiculatum,True
3426,Stenosoma capito,True
3427,Stenurella melanura,False
3428,Stephanitis pyri,False
3429,Stephanolepis hispidus,True
3430,Stercorarius parasiticus,True
3431,Stercorarius skua,True
3432,Stereum hirsutum,False
3433,Sterna hirundinacea,True
3434,Sterna hirundo,True
3435,Sternula albifrons,True
3436,Steromphala,True
3437,Steromphala adansonii,True
3438,Steromphala divaricata,True
3439,Steromphala rarilineata,True
3440,Steromphala umbilicalis,True
3441,Steromphala varia,True
3442,Stictoleptura cordigera,False
3443,Stictopleurus punctatonervosus,False
3444,Stiliger auarita,True
3445,Stiliger llerae,True
3446,Stomorhina lunata,False
3447,Stramonita haemastoma,True
3448,Streptopelia chinensis,False
3449,Streptopelia decaocto,False
3450,Streptopelia senegalensis,False
3451,Streptopelia turtur,False
3452,Striarca lactea,True
3453,Strix aluco,False
3454,Stropharia aeruginosa,False
3455,Stuckenia pectinata,True
3456,Sturnella loyca,False
3457,Sturnus vulgaris,False
3458,Styela canopus,True
3459,Styela clava,True
3460,Styela plicata,True
3461,Stylocheilus striatus,True
3462,Stylochus pilidium,True
3463,Stylochus plessissii,True
3464,Styphnolobium japonicum,False
3465,Stypopodium zonale,True
3466,Suaeda fruticosa,False
3467,Suaeda vera,False
3468,Suberites domuncula,True
3469,Succinea putris,False
3470,Sufflamen chrysopterum,True
3471,Suillus collinitus,False
3472,Sus scrofa,False
3473,Sus scrofa scrofa,False
3474,Sycon ciliatum,True
3475,Sycon elegans,True
3476,Sycon raphanus,True
3477,Sylvia atricapilla,False
3478,Sylvia cantillans,False
3479,Sylvia communis,False
3480,Sylvia melanocephala,False
3481,Sympecma fusca,False
3482,Sympetrum fonscolombii,False
3483,Sympetrum sinaiticum,False
3484,Sympetrum striolatum,False
3485,Symphodus,True
3486,Symphodus bailloni,True
3487,Symphodus cinereus,True
3488,Symphodus doderleini,True
3489,Symphodus mediterraneus,True
3490,Symphodus melops,True
3491,Symphodus ocellatus,True
3492,Symphodus roissali,True
3493,Symphodus rostratus,True
3494,Symphodus tinca,True
3495,Symphytum officinale,False
3496,Symphytum tuberosum,False
3497,Symplegma brakenhielmi,True
3498,Synalpheus gambarelloides,True
3499,Synanthedon codeti,False
3500,Synanthedon stomoxiformis,False
3501,Synapturichthys kleinii,True
3502,Synema globosum,False
3503,Syngnathus abaster,True
3504,Syngnathus acus,True
3505,Syngnathus rostellatus,True
3506,Syngnathus tenuirostris,True
3507,Syngnathus typhle,True
3508,Synischia hectica,True
3509,Synodus saurus,True
3510,Synodus synodus,True
3511,Synoicum blochmanni,True
3512,Synophropsis lauri,False
3513,Synthecium evansi,True
3514,Synthymia fixa,False
3515,Syritta pipiens,False
3516,Tachina magnicornis,False
3517,Tachybaptus ruficollis,True
3518,Tachycineta meyeni,False
3519,Tachyeres patachonicus,True
3520,Tachypodoiulus niger,False
3521,Tadorna tadorna,False
3522,Taeniura grabata,True
3523,Talitrus saltator,True
3524,Talochlamys multistriata,True
3525,Talochlamys pusio,True
3526,Tamarix,False
3527,Taonia atomaria,True
3528,Tapinella panuoides,False
3529,Tarantinaea lignaria,True
3530,Taraxacum officinale,False
3531,Tarentola mauritanica,False
3532,Taringa armata,True
3533,Taxodium distichum,False
3534,Taxus baccata,False
3535,Tayuva lilacina,True
3536,Tecoma stans,False
3537,Tectarius striatus,True
3538,Tectura virginea,True
3539,Telmatactis cricoides,True
3540,Telmatactis forskalii,True
3541,Teloschistes chrysophthalmus,False
3542,Tenellia adspersa,True
3543,Terana caerulea,False
3544,Teredo navalis,True
3545,Tergipes tergipes,True
3546,Terpios fugax,True
3547,Terpios gelatinosus,True
3548,Testudo hermanni,False
3549,Tethya aurantium,True
3550,Tethya citrina,True
3551,Tethys fimbria,True
3552,Tetrao urogallus,False
3553,Tetrastemma melanocephalum,True
3554,Tettigonia viridissima,False
3555,Teucrium botrys,False
3556,Teucrium capitatum,False
3557,Teucrium chamaedrys,False
3558,Thalassarche melanophris,True
3559,Thalasseus sandvicensis,True
3560,Thalassoma lutescens,True
3561,Thalassoma pavo,True
3562,Thalassoma trilobatum,True
3563,Thanatophilus rugosus,False
3564,Thapsia villosa,False
3565,Thaumetopoea pityocampa,False
3566,Theba pisana,False
3567,Thecacera pennigera,True
3568,Thecla betulae,False
3569,Theobroma cacao,False
3570,Theristicus melanopis,False
3571,Thetys vagina,True
3572,Thomisus onustus,False
3573,Thor amboinensis,True
3574,Thorogobius ephippiatus,True
3575,Thracia pubescens,True
3576,Thuridilla hopei,True
3577,Thuridilla mazda,True
3578,Thylacodes arenarius,True
3579,Thylaeodus rugulosus,True
3580,Thymelaea hirsuta,False
3581,Thymelicus acteon,False
3582,Thymus vulgaris,False
3583,Thyridanthrax perspicillaris,False
3584,Thysanoplusia daubei,False
3585,Thysanozoon brocchii,True
3586,Tilia,False
3587,Tilia platyphyllos,False
3588,Timandra comae,False
3589,Timarcha tenebricosa,False
3590,Timon lepidus,False
3591,Tipuana tipu,False
3592,Tipula maxima,False
3593,Tituboea sexmaculata,False
3594,Todarodes sagittatus,True
3595,Tonna galea,True
3596,Torilis arvensis,False
3597,Torpedo marmorata,True
3598,Torpedo torpedo,True
3599,Trachelium caeruleum,False
3600,Trachelobdella lubrica,True
3601,Trachemys scripta,False
3602,Trachemys scripta elegans,False
3603,Trachemys scripta scripta,False
3604,Trachinotus ovatus,True
3605,Trachinus araneus,True
3606,Trachinus draco,True
3607,Trachinus radiatus,True
3608,Trachipterus trachypterus,True
3609,Trachurus,True
3610,Trachurus trachurus,True
3611,Trachusa interrupta,False
3612,Trachycarpus fortunei,False
3613,Trametes versicolor,False
3614,Trapania lineata,True
3615,Trapania luquei,True
3616,Trapania maculata,True
3617,Trapania tartanella,True
3618,Tremella mesenterica,False
3619,Tremoctopus violaceus,True
3620,Treptacantha squarrosa,True
3621,Triaenodon obesus,True
3622,Trichodes apiarius,False
3623,Tricholoma myomyces,False
3624,Trichophaea woolhopeia,False
3625,Trichosolen myura,True
3626,Tricleocarpa fragilis,True
3627,Tricolia pullus,True
3628,Tricolia speciosa,True
3629,Tricolia tenuis,True
3630,Trididemnum,True
3631,Trifolium alpinum,False
3632,Trifolium angustifolium,False
3633,Trifolium arvense,False
3634,Trifolium pratense,False
3635,Trifolium repens,False
3636,Trigonophora flammea,False
3637,Trigonospila transvittata,False
3638,Trinchesia caerulea,True
3639,Trinchesia cuanensis,True
3640,Trinchesia foliata,True
3641,Trinchesia genovae,True
3642,Trinchesia granosa,True
3643,Trinchesia miniostriata,True
3644,Trinchesia morrowae,True
3645,Trinchesia ocellata,True
3646,Tringa erythropus,True
3647,Tringa glareola,False
3648,Tringa nebularia,True
3649,Tringa ochropus,False
3650,Tringa totanus,True
3651,Tripterygion,True
3652,Tripterygion delaisi,True
3653,Tripterygion melanurum,True
3654,Tripterygion tartessicum,True
3655,Tripterygion tripteronotum,True
3656,Trisopterus minutus,True
3657,Trithemis annulata,False
3658,Tritia corniculum,True
3659,Tritia cuvierii,True
3660,Tritia grana,True
3661,Tritia incrassata,True
3662,Tritia mutabilis,True
3663,Tritia neritea,True
3664,Tritia nitida,True
3665,Tritia pellucida,True
3666,Tritia reticulata,True
3667,Tritia unifasciata,True
3668,Tritoniopsis cincta,True
3669,Trivia arctica,True
3670,Trivia mediterranea,True
3671,Trivia monacha,True
3672,Troglodytes cobbi,False
3673,Troglodytes troglodytes,False
3674,Tropinota squalida,False
3675,Trox perlatus,False
3676,Tuberaria guttata,False
3677,Tubulanus annulatus,True
3678,Tubulanus banyulensis,True
3679,Tubulipora hemiphragmata,True
3680,Tuleariocaris neglecta,True
3681,Turbicellepora avicularis,True
3682,Turbicellepora magnicostata,True
3683,Turbonilla,True
3684,Turbonilla pusilla,True
3685,Turdus falcklandii,False
3686,Turdus fuscater,False
3687,Turdus iliacus,False
3688,Turdus merula,False
3689,Turdus philomelos,False
3690,Turdus pilaris,False
3691,Turdus torquatus,False
3692,Turdus viscivorus,False
3693,Turritella communis,True
3694,Turritella turbona,True
3695,Tursiops truncatus,True
3696,Tylodina,True
3697,Tylodina perversa,True
3698,Tylodina rafinesquii,True
3699,Tylosurus acus,True
3700,Typha angustifolia,False
3701,Typha latifolia,False
3702,Tyrannus savana,False
3703,Tyta luctuosa,False
3704,Tyto alba,False
3705,Udea ferrugalis,False
3706,Udea numeralis,False
3707,Ulex parviflorus,False
3708,Ulmus procera,False
3709,Ulmus pumila,False
3710,Ulva,True
3711,Ulva compressa,True
3712,Ulva intestinalis,True
3713,Ulva lactuca,True
3714,Ulva rigida,True
3715,Umbilicus rupestris,False
3716,Umbraculum umbraculum,True
3717,Umbrina canariensis,True
3718,Umbrina cirrosa,True
3719,Undaria pinnatifida,True
3720,Upogebia pusilla,True
3721,Upupa epops,False
3722,Uranoscopus scaber,True
3723,Uresiphita gilvata,False
3724,Uromastyx acanthinura,False
3725,Uromenus rugosicollis,False
3726,Urospermum dalechampii,False
3727,Urospermum picroides,False
3728,Ursus americanus,False
3729,Ursus arctos,False
3730,Ursus arctos middendorffi,False
3731,Urtica dioica,False
3732,Usnea,False
3733,Ute glabra,True
3734,Utetheisa pulchella,False
3735,Valencia hispanica,False
3736,Valgus hemipterus,False
3737,Vallicula multiformis,True
3738,Valonia macrophysa,True
3739,Valonia utricularis,True
3740,Vanadis formosa,True
3741,Vanellus chilensis,True
3742,Vanellus vanellus,False
3743,Vanessa atalanta,False
3744,Vanessa cardui,False
3745,Vanneaugobius canariensis,True
3746,Varanus komodoensis,False
3747,Varicorbula gibba,True
3748,Velella velella,True
3749,Venerupis corrugata,True
3750,Venerupis geographica,True
3751,Venus cassina,False
3752,Venus verrucosa,True
3753,Veratrum album,False
3754,Verbascum,False
3755,Verbascum sinuatum,False
3756,Verbascum thapsus,False
3757,Verbena litoralis,False
3758,Veretillum cynomorium,True
3759,Vermetidae,True
3760,Vermetus,True
3761,Vermetus triquetrus,True
3762,Veronica anagallis-aquatica,False
3763,Veronica arvensis,False
3764,Veronica persica,False
3765,Verrucaria,True
3766,Verrucaria amphibia,True
3767,Verrucaria macrostoma,False
3768,Vespa crabro,False
3769,Vespa velutina,False
3770,Vespula germanica,False
3771,Vespula vulgaris,False
3772,Vibilia armata,True
3773,Vibilia propinqua,True
3774,Viburnum lantana,False
3775,Viburnum tinus,False
3776,Vicia benghalensis,False
3777,Vicia cracca,False
3778,Vinca,False
3779,Vinca difformis,False
3780,Vinca major,False
3781,Viola alba,False
3782,Viola cornuta,False
3783,Viola wittrockiana,False
3784,Virgularia mirabilis,True
3785,Viscum album austriacum,False
3786,Vitex agnus-castus,False
3787,Vitis,False
3788,Vitis vinifera,False
3789,Volucella zonaria,False
3790,Volvariella bombycina,False
3791,Vombatus ursinus,False
